"T, K","m, mg"
482.72,14.3941
482.772,14.3941
482.825,14.394
482.877,14.3938
482.919,14.3937
482.971,14.3936
483.029,14.3934
483.076,14.3932
483.127,14.3931
483.181,14.3929
483.227,14.3927
483.269,14.3926
483.328,14.3924
483.385,14.3923
483.433,14.3922
483.48,14.3921
483.53,14.392
483.577,14.3918
483.624,14.3917
483.67,14.3916
483.731,14.3914
483.774,14.3912
483.83,14.3911
483.876,14.391
483.928,14.3908
483.984,14.3907
484.031,14.3905
484.074,14.3904
484.126,14.3903
484.176,14.3902
484.224,14.39
484.27,14.3899
484.322,14.3897
484.372,14.3896
484.422,14.3894
484.477,14.3892
484.538,14.3891
484.58,14.389
484.628,14.3888
484.685,14.3887
484.729,14.3886
484.786,14.3884
484.832,14.3883
484.887,14.3881
484.933,14.3879
484.987,14.3878
485.038,14.3876
485.093,14.3874
485.135,14.3873
485.188,14.3871
485.236,14.387
485.283,14.3868
485.334,14.3867
485.394,14.3865
485.446,14.3864
485.491,14.3863
485.542,14.3861
485.591,14.3859
485.637,14.3858
485.679,14.3856
485.732,14.3854
485.789,14.3853
485.837,14.3852
485.885,14.3851
485.942,14.3849
485.991,14.3848
486.042,14.3847
486.096,14.3846
486.146,14.3844
486.192,14.3843
486.238,14.3842
486.29,14.384
486.34,14.3839
486.385,14.3837
486.438,14.3835
486.489,14.3834
486.542,14.3833
486.592,14.3831
486.643,14.3829
486.698,14.3827
486.744,14.3826
486.793,14.3824
486.843,14.3823
486.897,14.3821
486.951,14.3819
486.999,14.3818
487.052,14.3816
487.098,14.3814
487.151,14.3812
487.204,14.381
487.256,14.3808
487.306,14.3806
487.357,14.3804
487.404,14.3802
487.457,14.38
487.497,14.3799
487.556,14.3797
487.606,14.3795
487.655,14.3794
487.701,14.3793
487.756,14.3791
487.806,14.3789
487.856,14.3788
487.903,14.3786
487.954,14.3785
488,14.3783
488.051,14.3782
488.099,14.378
488.155,14.3779
488.204,14.3777
488.254,14.3775
488.306,14.3774
488.347,14.3773
488.406,14.3771
488.453,14.3769
488.508,14.3767
488.56,14.3766
488.611,14.3764
488.662,14.3762
488.71,14.376
488.75,14.3758
488.805,14.3756
488.861,14.3754
488.916,14.3752
488.962,14.375
489.013,14.3748
489.061,14.3746
489.108,14.3745
489.164,14.3743
489.213,14.3741
489.264,14.3739
489.312,14.3737
489.369,14.3736
489.424,14.3734
489.474,14.3731
489.519,14.3729
489.563,14.3727
489.617,14.3726
489.665,14.3724
489.721,14.3723
489.767,14.3721
489.817,14.3719
489.862,14.3717
489.911,14.3716
489.967,14.3713
490.01,14.3711
490.064,14.3709
490.113,14.3707
490.171,14.3705
490.215,14.3704
490.265,14.3702
490.319,14.3701
490.367,14.3699
490.417,14.3697
490.458,14.3696
490.517,14.3693
490.57,14.369
490.621,14.3688
490.668,14.3686
490.721,14.3684
490.77,14.3682
490.816,14.368
490.87,14.3678
490.929,14.3676
490.978,14.3674
491.028,14.3672
491.079,14.3669
491.124,14.3667
491.174,14.3666
491.234,14.3664
491.284,14.3662
491.323,14.366
491.37,14.3658
491.418,14.3657
491.476,14.3656
491.527,14.3654
491.581,14.3652
491.636,14.365
491.686,14.3648
491.73,14.3645
491.784,14.3643
491.832,14.364
491.881,14.3637
491.936,14.3635
491.985,14.3633
492.03,14.3631
492.079,14.3629
492.134,14.3628
492.183,14.3626
492.233,14.3624
492.283,14.3622
492.333,14.362
492.377,14.3618
492.429,14.3616
492.482,14.3614
492.532,14.3611
492.582,14.3609
492.63,14.3607
492.687,14.3605
492.735,14.3602
492.785,14.36
492.835,14.3598
492.878,14.3596
492.934,14.3594
492.988,14.3591
493.039,14.3589
493.084,14.3587
493.141,14.3584
493.186,14.3581
493.24,14.3579
493.284,14.3577
493.338,14.3574
493.395,14.3571
493.442,14.3569
493.489,14.3567
493.53,14.3565
493.586,14.3562
493.632,14.356
493.686,14.3558
493.732,14.3556
493.783,14.3554
493.839,14.3551
493.882,14.3549
493.936,14.3547
493.987,14.3545
494.029,14.3543
494.085,14.3541
494.13,14.3539
494.178,14.3537
494.231,14.3535
494.276,14.3532
494.333,14.353
494.377,14.3527
494.425,14.3524
494.478,14.3521
494.531,14.3519
494.585,14.3517
494.641,14.3514
494.681,14.3511
494.735,14.3509
494.782,14.3507
494.835,14.3504
494.88,14.3502
494.932,14.35
494.982,14.3497
495.028,14.3495
495.089,14.3492
495.149,14.349
495.195,14.3487
495.24,14.3484
495.294,14.3482
495.349,14.3479
495.395,14.3477
495.446,14.3474
495.494,14.3471
495.543,14.3469
495.591,14.3467
495.64,14.3464
495.694,14.3461
495.738,14.3459
495.788,14.3457
495.844,14.3454
495.892,14.3451
495.942,14.3449
495.997,14.3447
496.037,14.3444
496.09,14.3441
496.139,14.3439
496.186,14.3436
496.245,14.3433
496.296,14.343
496.35,14.3428
496.397,14.3424
496.439,14.3421
496.491,14.3419
496.538,14.3416
496.595,14.3413
496.644,14.3411
496.694,14.3408
496.749,14.3406
496.797,14.3403
496.857,14.34
496.892,14.3397
496.951,14.3394
496.999,14.3391
497.049,14.3389
497.102,14.3386
497.144,14.3383
497.197,14.338
497.25,14.3377
497.299,14.3373
497.352,14.337
497.404,14.3368
497.46,14.3365
497.495,14.3362
497.547,14.336
497.598,14.3358
497.653,14.3355
497.698,14.3352
497.748,14.3349
497.804,14.3346
497.851,14.3343
497.895,14.334
497.95,14.3337
498.001,14.3333
498.057,14.333
498.101,14.3326
498.147,14.3323
498.2,14.332
498.244,14.3317
498.291,14.3313
498.345,14.331
498.398,14.3308
498.448,14.3304
498.506,14.3301
498.551,14.3299
498.605,14.3295
498.648,14.3292
498.701,14.3289
498.748,14.3286
498.804,14.3283
498.853,14.328
498.897,14.3277
498.946,14.3273
498.998,14.327
499.046,14.3267
499.091,14.3263
499.151,14.326
499.196,14.3256
499.242,14.3253
499.301,14.325
499.346,14.3247
499.392,14.3243
499.443,14.324
499.496,14.3237
499.551,14.3233
499.599,14.3229
499.657,14.3225
499.697,14.3222
499.748,14.3218
499.802,14.3214
499.861,14.321
499.911,14.3207
499.961,14.3203
500.005,14.3199
500.056,14.3196
500.108,14.3192
500.155,14.3188
500.202,14.3184
500.258,14.3181
500.307,14.3177
500.364,14.3173
500.412,14.3169
500.461,14.3166
500.511,14.3162
500.561,14.3158
500.602,14.3154
500.648,14.315
500.709,14.3146
500.754,14.3142
500.806,14.3138
500.857,14.3133
500.9,14.3129
500.949,14.3125
500.998,14.312
501.053,14.3116
501.107,14.3111
501.154,14.3107
501.199,14.3103
501.256,14.3099
501.296,14.3095
501.348,14.309
501.399,14.3086
501.445,14.3082
501.5,14.3077
501.546,14.3073
501.602,14.3069
501.655,14.3064
501.705,14.3059
501.748,14.3054
501.802,14.3049
501.846,14.3044
501.894,14.3039
501.945,14.3035
501.991,14.303
502.04,14.3026
502.086,14.3022
502.134,14.3017
502.194,14.3012
502.241,14.3007
502.284,14.3002
502.334,14.2998
502.392,14.2993
502.446,14.2988
502.491,14.2982
502.536,14.2977
502.585,14.2971
502.644,14.2965
502.694,14.2959
502.744,14.2954
502.793,14.2948
502.839,14.2943
502.893,14.2938
502.937,14.2933
502.988,14.2928
503.044,14.2922
503.095,14.2916
503.136,14.2911
503.183,14.2905
503.235,14.29
503.291,14.2894
503.338,14.2889
503.382,14.2883
503.431,14.2877
503.476,14.2871
503.525,14.2865
503.578,14.286
503.624,14.2854
503.682,14.2848
503.732,14.2843
503.787,14.2837
503.839,14.2831
503.884,14.2825
503.935,14.282
503.983,14.2814
504.037,14.2808
504.087,14.2802
504.129,14.2796
504.176,14.2789
504.223,14.2783
504.274,14.2777
504.325,14.2771
504.378,14.2765
504.422,14.2758
504.469,14.2752
504.529,14.2746
504.578,14.274
504.632,14.2734
504.681,14.2728
504.726,14.2722
504.775,14.2716
504.828,14.271
504.878,14.2704
504.919,14.2698
504.975,14.2692
505.024,14.2686
505.078,14.268
505.123,14.2674
505.181,14.2668
505.223,14.2662
505.276,14.2656
505.331,14.2649
505.381,14.2643
505.435,14.2636
505.483,14.263
505.531,14.2623
505.582,14.2617
505.632,14.2611
505.683,14.2604
505.73,14.2598
505.787,14.2592
505.837,14.2586
505.889,14.258
505.942,14.2574
505.988,14.2568
506.036,14.2562
506.088,14.2556
506.129,14.255
506.18,14.2544
506.23,14.2538
506.29,14.2532
506.336,14.2526
506.383,14.2519
506.429,14.2513
506.482,14.2507
506.531,14.25
506.582,14.2493
506.631,14.2487
506.687,14.248
506.741,14.2473
506.778,14.2466
506.832,14.2459
506.887,14.2452
506.933,14.2446
506.99,14.2438
507.032,14.2431
507.078,14.2424
507.134,14.2417
507.184,14.241
507.238,14.2404
507.292,14.2397
507.338,14.239
507.395,14.2383
507.44,14.2377
507.489,14.2371
507.547,14.2365
507.587,14.2358
507.633,14.2351
507.688,14.2345
507.74,14.2338
507.798,14.2332
507.846,14.2326
507.89,14.2319
507.949,14.2312
507.999,14.2304
508.042,14.2297
508.094,14.2289
508.14,14.2282
508.189,14.2275
508.249,14.2267
508.304,14.226
508.356,14.2253
508.398,14.2246
508.448,14.2239
508.496,14.2231
508.548,14.2224
508.608,14.2217
508.656,14.221
508.706,14.2202
508.752,14.2194
508.8,14.2186
508.847,14.2178
508.898,14.2171
508.952,14.2163
509.006,14.2155
509.046,14.2148
509.094,14.214
509.146,14.2132
509.201,14.2124
509.256,14.2117
509.297,14.211
509.347,14.2102
509.393,14.2094
509.439,14.2086
509.496,14.2078
509.543,14.2071
509.593,14.2063
509.637,14.2054
509.692,14.2046
509.736,14.2038
509.782,14.203
509.844,14.2022
509.893,14.2013
509.939,14.2004
509.988,14.1996
510.041,14.1988
510.096,14.198
510.146,14.1972
510.197,14.1964
510.245,14.1955
510.303,14.1947
510.349,14.1938
510.409,14.1929
510.458,14.192
510.512,14.1912
510.557,14.1903
510.612,14.1895
510.658,14.1886
510.707,14.1877
510.75,14.1868
510.808,14.1859
510.855,14.1849
510.904,14.1841
510.954,14.1832
511.005,14.1823
511.056,14.1815
511.101,14.1806
511.147,14.1797
511.198,14.1788
511.247,14.1779
511.293,14.1769
511.343,14.1759
511.388,14.175
511.437,14.174
511.491,14.173
511.543,14.172
511.588,14.171
511.642,14.17
511.69,14.169
511.741,14.168
511.784,14.167
511.831,14.166
511.887,14.165
511.938,14.164
511.983,14.163
512.039,14.162
512.092,14.1611
512.133,14.1601
512.183,14.1592
512.234,14.1582
512.29,14.1572
512.335,14.1562
512.389,14.1552
512.442,14.1542
512.48,14.1532
512.534,14.1521
512.582,14.1511
512.636,14.1501
512.685,14.149
512.729,14.148
512.78,14.147
512.829,14.146
512.877,14.145
512.927,14.144
512.981,14.143
513.032,14.1419
513.077,14.1408
513.121,14.1397
513.176,14.1386
513.226,14.1374
513.276,14.1363
513.325,14.1352
513.373,14.1341
513.426,14.133
513.479,14.1321
513.53,14.131
513.581,14.13
513.625,14.1289
513.677,14.1278
513.734,14.1266
513.781,14.1255
513.825,14.1244
513.883,14.1233
513.939,14.1222
513.984,14.1211
514.034,14.12
514.082,14.1188
514.136,14.1177
514.175,14.1165
514.228,14.1154
514.285,14.1143
514.33,14.1132
514.383,14.112
514.431,14.1109
514.484,14.1097
514.532,14.1086
514.573,14.1074
514.627,14.1062
514.679,14.105
514.732,14.1038
514.785,14.1026
514.836,14.1014
514.873,14.1002
514.927,14.0989
514.986,14.0977
515.04,14.0966
515.087,14.0954
515.139,14.0942
515.18,14.093
515.23,14.0918
515.282,14.0907
515.337,14.0895
515.38,14.0882
515.431,14.087
515.491,14.0858
515.541,14.0845
515.594,14.0832
515.639,14.082
515.689,14.0808
515.736,14.0796
515.788,14.0784
515.837,14.0772
515.88,14.076
515.934,14.0748
515.986,14.0736
516.039,14.0724
516.092,14.0712
516.148,14.07
516.197,14.0688
516.242,14.0675
516.294,14.0662
516.343,14.065
516.397,14.0638
516.45,14.0624
516.492,14.0611
516.537,14.0599
516.588,14.0586
516.643,14.0573
516.69,14.0561
516.742,14.0548
516.794,14.0536
516.834,14.0523
516.892,14.0511
516.945,14.0498
516.994,14.0485
517.039,14.0473
517.097,14.046
517.137,14.0446
517.192,14.0433
517.236,14.042
517.289,14.0408
517.344,14.0394
517.386,14.0381
517.437,14.0369
517.485,14.0355
517.537,14.0342
517.588,14.0329
517.63,14.0316
517.685,14.0303
517.738,14.029
517.789,14.0277
517.842,14.0263
517.898,14.025
517.945,14.0237
517.991,14.0223
518.044,14.021
518.09,14.0196
518.145,14.0183
518.183,14.017
518.234,14.0157
518.286,14.0144
518.334,14.0131
518.383,14.0118
518.439,14.0104
518.493,14.009
518.539,14.0077
518.588,14.0063
518.635,14.0049
518.686,14.0035
518.739,14.0021
518.789,14.0008
518.84,13.9994
518.889,13.9982
518.936,13.9968
518.989,13.9955
519.034,13.9941
519.087,13.9927
519.14,13.9912
519.19,13.9898
519.236,13.9884
519.283,13.987
519.339,13.9856
519.386,13.9841
519.439,13.9827
519.492,13.9813
519.543,13.9799
519.59,13.9785
519.64,13.9771
519.682,13.9757
519.735,13.9743
519.791,13.9729
519.84,13.9715
519.896,13.9701
519.939,13.9687
519.979,13.9672
520.033,13.9658
520.081,13.9643
520.133,13.9629
520.191,13.9615
520.231,13.96
520.29,13.9585
520.34,13.9571
520.388,13.9556
520.438,13.9541
520.486,13.9525
520.537,13.951
520.585,13.9495
520.639,13.948
520.685,13.9465
520.744,13.9451
520.789,13.9436
520.843,13.9421
520.892,13.9406
520.941,13.939
520.984,13.9375
521.031,13.936
521.085,13.9345
521.138,13.933
521.19,13.9315
521.24,13.93
521.291,13.9285
521.336,13.927
521.382,13.9255
521.433,13.9239
521.485,13.9224
521.541,13.9209
521.593,13.9193
521.637,13.9177
521.692,13.9161
521.739,13.9146
521.791,13.913
521.848,13.9114
521.893,13.9098
521.938,13.9082
521.99,13.9066
522.038,13.9049
522.092,13.9033
522.144,13.9016
522.197,13.9
522.247,13.8983
522.295,13.8967
522.34,13.895
522.39,13.8934
522.45,13.8917
522.5,13.89
522.547,13.8884
522.594,13.8868
522.651,13.8852
522.704,13.8836
522.743,13.882
522.795,13.8803
522.849,13.8786
522.896,13.877
522.947,13.8751
522.998,13.8733
523.04,13.8716
523.095,13.8699
523.144,13.8681
523.199,13.8664
523.245,13.8647
523.296,13.863
523.345,13.8612
523.393,13.8596
523.443,13.8579
523.495,13.8561
523.546,13.8544
523.598,13.8526
523.649,13.8508
523.697,13.849
523.747,13.8472
523.806,13.8454
523.85,13.8436
523.903,13.8418
523.951,13.8401
523.993,13.8383
524.05,13.8364
524.1,13.8346
524.151,13.8329
524.203,13.8311
524.249,13.8293
524.302,13.8274
524.352,13.8256
524.403,13.8237
524.448,13.8218
524.501,13.8199
524.551,13.818
524.604,13.8162
524.656,13.8143
524.712,13.8124
524.757,13.8106
524.806,13.8088
524.861,13.8069
524.905,13.8049
524.954,13.803
525.004,13.801
525.056,13.799
525.107,13.797
525.149,13.795
525.198,13.793
525.248,13.791
525.294,13.789
525.353,13.787
525.408,13.785
525.456,13.783
525.507,13.781
525.555,13.779
525.602,13.777
525.655,13.775
525.713,13.773
525.76,13.7711
525.809,13.7692
525.86,13.7673
525.909,13.7654
525.962,13.7633
526.005,13.761
526.058,13.7588
526.101,13.7562
526.157,13.7538
526.206,13.7514
526.251,13.7491
526.297,13.7468
526.343,13.7445
526.393,13.7422
526.443,13.7399
526.494,13.7376
526.549,13.7354
526.595,13.7332
526.648,13.731
526.703,13.7287
526.748,13.7266
526.79,13.7244
526.849,13.7221
526.893,13.7199
526.942,13.7177
527.005,13.7155
527.052,13.7132
527.103,13.711
527.157,13.7087
527.198,13.7064
527.253,13.7042
527.306,13.7019
527.356,13.6996
527.406,13.6973
527.466,13.695
527.512,13.6927
527.559,13.6904
527.61,13.688
527.664,13.6857
527.705,13.6833
527.752,13.6809
527.806,13.6785
527.86,13.6761
527.909,13.6737
527.962,13.6713
528.009,13.6688
528.063,13.6664
528.113,13.664
528.169,13.6615
528.211,13.659
528.264,13.6566
528.315,13.6541
528.37,13.6516
528.417,13.6491
528.472,13.6466
528.517,13.6441
528.574,13.6416
528.619,13.639
528.67,13.6365
528.713,13.634
528.772,13.6314
528.817,13.6288
528.867,13.6262
528.922,13.6237
528.975,13.6211
529.018,13.6186
529.074,13.616
529.126,13.6134
529.175,13.6107
529.222,13.6081
529.268,13.6053
529.316,13.6026
529.37,13.5999
529.422,13.5971
529.468,13.5944
529.523,13.5918
529.57,13.589
529.62,13.5863
529.667,13.5835
529.715,13.5807
529.767,13.5779
529.818,13.575
529.863,13.5722
529.912,13.5693
529.962,13.5664
530.016,13.5635
530.065,13.5606
530.124,13.5577
530.166,13.5548
530.216,13.5519
530.265,13.5489
530.311,13.546
530.368,13.543
530.419,13.54
530.475,13.537
530.528,13.534
530.575,13.5309
530.617,13.5278
530.669,13.5247
530.718,13.5215
530.764,13.5184
530.814,13.5152
530.855,13.512
530.913,13.5088
530.959,13.5055
531.011,13.5022
531.059,13.4989
531.113,13.4956
531.17,13.4923
531.219,13.489
531.267,13.4857
531.316,13.4822
531.362,13.4788
531.404,13.4753
531.452,13.4719
531.509,13.4683
531.554,13.4648
531.605,13.4612
531.663,13.4576
531.712,13.454
531.762,13.4504
531.806,13.4467
531.847,13.4431
531.902,13.4393
531.954,13.4355
532.007,13.4317
532.054,13.4278
532.104,13.4239
532.153,13.42
532.209,13.416
532.262,13.412
532.307,13.408
532.351,13.404
532.401,13.4
532.455,13.396
532.494,13.392
532.543,13.3879
532.596,13.3838
532.645,13.3796
532.695,13.3754
532.734,13.3712
532.786,13.367
532.841,13.3626
532.896,13.3582
532.944,13.3538
532.993,13.3493
533.046,13.3449
533.091,13.3403
533.141,13.3358
533.193,13.3312
533.245,13.3267
533.297,13.322
533.343,13.3173
533.395,13.3125
533.444,13.3077
533.495,13.3029
533.543,13.2979
533.581,13.293
533.632,13.2881
533.685,13.2832
533.731,13.2784
533.778,13.2735
533.827,13.2686
533.878,13.2636
533.931,13.2586
533.975,13.2534
534.023,13.2483
534.075,13.2431
534.13,13.238
534.169,13.2327
534.225,13.2274
534.264,13.2221
534.32,13.2169
534.374,13.2116
534.416,13.2062
534.473,13.2008
534.517,13.1955
534.561,13.1901
534.613,13.1845
534.658,13.1789
534.708,13.1734
534.754,13.1678
534.81,13.1622
534.852,13.1565
534.907,13.1508
534.956,13.1451
535.003,13.1394
535.054,13.1335
535.091,13.1277
535.144,13.1218
535.196,13.1159
535.248,13.11
535.304,13.1039
535.347,13.0979
535.396,13.0918
535.449,13.0857
535.498,13.0795
535.543,13.0733
535.598,13.067
535.645,13.0607
535.695,13.0544
535.737,13.048
535.79,13.0416
535.839,13.0351
535.889,13.0286
535.939,13.022
535.986,13.0155
536.038,13.0088
536.083,13.0022
536.138,12.9956
536.184,12.9888
536.236,12.982
536.293,12.9752
536.335,12.9683
536.389,12.9613
536.436,12.9543
536.48,12.9472
536.53,12.9401
536.581,12.933
536.625,12.9256
536.683,12.9183
536.724,12.9109
536.775,12.9034
536.823,12.8958
536.868,12.8883
536.922,12.8807
536.97,12.873
537.027,12.8653
537.075,12.8574
537.122,12.8494
537.166,12.8413
537.221,12.8331
537.264,12.8245
537.314,12.8159
537.36,12.8072
537.406,12.7984
537.459,12.7896
537.509,12.7802
537.549,12.771
537.605,12.7619
537.645,12.7526
537.695,12.7431
537.742,12.7337
537.788,12.7242
537.835,12.7147
537.888,12.7051
537.943,12.6953
537.985,12.6856
538.04,12.6757
538.087,12.6659
538.134,12.6557
538.18,12.6455
538.226,12.6353
538.271,12.6249
538.327,12.6144
538.382,12.6035
538.417,12.5927
538.458,12.5819
538.519,12.5709
538.569,12.5596
538.624,12.5484
538.672,12.5371
538.721,12.5256
538.764,12.5141
538.809,12.5022
538.861,12.4903
538.913,12.4784
538.959,12.4663
539.009,12.454
539.06,12.4416
539.104,12.4293
539.147,12.4169
539.201,12.4043
539.255,12.3915
539.298,12.3788
539.343,12.3661
539.389,12.3533
539.435,12.3402
539.482,12.3272
539.537,12.3141
539.576,12.301
539.636,12.2879
539.673,12.2745
539.72,12.2611
539.776,12.2478
539.821,12.2344
539.874,12.2209
539.922,12.2074
539.969,12.1938
540.013,12.1801
540.063,12.1664
540.11,12.1527
540.161,12.1389
540.209,12.1252
540.258,12.1114
540.304,12.0976
540.355,12.0837
540.405,12.0698
540.453,12.0558
540.505,12.0418
540.544,12.0276
540.587,12.0135
540.637,11.9994
540.688,11.9852
540.742,11.971
540.785,11.9568
540.834,11.9425
540.879,11.9281
540.936,11.9138
540.985,11.8992
541.032,11.8847
541.078,11.8702
541.12,11.8556
541.182,11.8409
541.225,11.8262
541.276,11.8114
541.328,11.7966
541.372,11.7817
541.419,11.7666
541.469,11.7515
541.522,11.7364
541.573,11.7212
541.62,11.7057
541.665,11.6903
541.716,11.6749
541.763,11.6594
541.813,11.6439
541.864,11.6281
541.909,11.6123
541.958,11.5965
542.005,11.5805
542.052,11.5644
542.098,11.5483
542.153,11.5322
542.195,11.516
542.246,11.4998
542.302,11.4833
542.347,11.4668
542.402,11.4503
542.445,11.4338
542.489,11.4169
542.531,11.4002
542.589,11.3834
542.636,11.3666
542.687,11.3498
542.733,11.3328
542.781,11.3158
542.826,11.2988
542.879,11.2818
542.925,11.2646
542.978,11.2476
543.021,11.2305
543.075,11.2134
543.123,11.1963
543.172,11.1793
543.218,11.1623
543.265,11.1452
543.313,11.1281
543.365,11.1111
543.419,11.0941
543.458,11.0771
543.506,11.0601
543.561,11.0432
543.609,11.0264
543.653,11.0096
543.702,10.9928
543.752,10.9761
543.803,10.9595
543.854,10.943
543.903,10.9265
543.961,10.91
544.007,10.8937
544.054,10.8775
544.102,10.8614
544.151,10.8453
544.196,10.8294
544.249,10.8137
544.294,10.798
544.351,10.7823
544.405,10.7668
544.452,10.7513
544.497,10.7362
544.546,10.7211
544.602,10.7059
544.644,10.6909
544.692,10.6763
544.744,10.6617
